,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8828015189519545e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.765603037903908e-06,0.0,0.0,0.0,0.0,0.0,5.435922126532736e-05,0.00033392093062986806,0.0003183897245540602,0.0023840401326365,0.0010405908070791237,0.0009629347767000846,6.989042734113517e-05,0.00032615532759196415,7.765603037903909e-05,0.00020967128202340553,4.659361822742345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001102715631382355,0.0007222010825250635,0.0021122440263098632,0.0002873273124024446,0.0002640305032887329,0.0013046213103678566,0.00024073369417502115,0.00012424964860646253,0.00023296809113711726,0.0007920915098661986,7.765603037903908e-06,0.0,0.0,0.0,0.0,4.659361822742345e-05,0.007711243816638581,0.010654407368004163,0.004278847273885053,0.002220962468840518,0.0016074798288461091,0.22920177366373387,0.00017860886987178988,0.0,0.007152120397909499,0.00016307766379598207,0.00017860886987178988,0.0,0.0,0.0,0.0,0.0,0.00206565040808244,0.19284322024026776,0.005513578156911775,0.0022442592779542297,0.0012347308830267215,0.011640638953817959,0.007369557282970809,0.10322039557981876,0.001180371661761394,0.0004892329913879463,0.0002795617093645407,0.00024073369417502115,0.0,0.0,0.0,0.0,0.03434726223664899,0.0,0.0,1.5531206075807817e-05,0.00032615532759196415,0.0,0.026472940756214425,0.24376227935980369,0.006771605849052208,0.0024073369417502116,0.000504764197463754,0.000256264900250829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013978085468227034,0.053761269831408755,0.02335116833497705,0.0024151025447881154,0.00030285851847825244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023296809113711726,0.0,0.0,0.00015531206075807818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0009652509652509653,0.00048262548262548264,0.0,0.0,0.0,0.0,0.004343629343629344,0.0,0.0,0.0,0.0009652509652509653,0.0,0.0,0.0,0.0,0.005308880308880309,0.004343629343629344,0.002413127413127413,0.0033783783783783786,0.0028957528957528956,0.008204633204633204,0.012065637065637066,0.013513513513513514,0.0033783783783783786,0.006274131274131274,0.005791505791505791,0.005791505791505791,0.0033783783783783786,0.0,0.00048262548262548264,0.006274131274131274,0.0,0.004826254826254826,0.0,0.013030888030888031,0.014961389961389961,0.006274131274131274,0.0033783783783783786,0.010135135135135136,0.0111003861003861,0.008687258687258687,0.02171814671814672,0.010617760617760617,0.005308880308880309,0.0,0.0,0.0033783783783783786,0.0014478764478764478,0.0,0.004343629343629344,0.022683397683397683,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.003861003861003861,0.0,0.003861003861003861,0.011583011583011582,0.0,0.003861003861003861,0.010617760617760617,0.0,0.0,0.0,0.0028957528957528956,0.002413127413127413,0.0,0.0,0.0,0.0,0.00048262548262548264,0.0,0.0,0.02750965250965251,0.017857142857142856,0.00723938223938224,0.005308880308880309,0.0028957528957528956,0.0028957528957528956,0.003861003861003861,0.0019305019305019305,0.0,0.0,0.0,0.0,0.0,0.002413127413127413,0.0,0.0033783783783783786,0.01833976833976834,0.008687258687258687,0.0033783783783783786,0.005308880308880309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019305019305019305,0.0,0.00048262548262548264,0.005791505791505791,0.004826254826254826,0.0,0.0,0.0028957528957528956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004343629343629344,0.0,0.0,0.0,0.0033783783783783786,0.0028957528957528956,0.0019305019305019305,0.00048262548262548264,0.0,0.0,0.0,0.0,0.0028957528957528956,0.003861003861003861,0.04343629343629344,0.00916988416988417,0.00916988416988417,0.0,0.0,0.0,0.0,0.0,0.0028957528957528956,0.006756756756756757,0.0028957528957528956,0.003861003861003861,0.0033783783783783786,0.003861003861003861,0.0028957528957528956,0.0,0.0,0.0,0.026061776061776062,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.012065637065637066,0.0,0.0,0.0,0.0,0.0,0.012065637065637066,0.0009652509652509653,0.0,0.0,0.0009652509652509653,0.0,0.004343629343629344,0.013030888030888031,0.01833976833976834,0.020752895752895753,0.061293436293436296,0.03909266409266409,0.004826254826254826,0.005308880308880309,0.004826254826254826,0.015926640926640926,0.016891891891891893,0.03088803088803089,0.0,0.0,0.0,0.00048262548262548264,0.004826254826254826,0.04054054054054054,0.02557915057915058,0.002413127413127413,0.03812741312741313,0.012548262548262547,0.012065637065637066,0.009652509652509652,0.008204633204633204,0.0019305019305019305,0.0028957528957528956,0.0,0.0,0.0,0.0,0.0,0.0019305019305019305,0.0028957528957528956,0.00048262548262548264,0.00916988416988417,0.0,0.021235521235521235,0.0014478764478764478,0.002413127413127413,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015686648956667339,0.00014322592525652786,0.0,0.0,0.00016027663064420975,8.525352693840944e-05,0.00012958536094638236,5.797239831811842e-05,0.0,0.0,0.0003171431202108831,0.00015004620741160062,0.0,0.0,0.0,0.00020460846465218267,0.0003239634023659559,0.0004910603151652384,0.0005899544064137933,0.0005217515848630657,0.00012958536094638236,0.00020460846465218267,0.0,0.0015106924973486153,0.000569493559948575,0.00026599100404783746,6.820282155072755e-06,0.0,0.0,0.0,0.0,0.0,6.13825393956548e-05,0.00019096790034203715,0.0002284794521949373,0.0003819358006840743,0.0001227650787913096,1.0230423232609133e-05,6.820282155072755e-05,5.456225724058204e-05,7.843324478333669e-05,6.13825393956548e-05,6.479268047319118e-05,0.00047059946870002013,0.0,0.0,0.0,0.00016368677172174612,0.0004228574936145108,0.0005456225724058204,0.00025235043973769193,0.00036147495421885603,0.0004842400330101656,0.00026599100404783746,0.00019437804141957352,0.00010912451448116409,0.00021824902896232817,0.0002114287468072554,0.0,3.4101410775363774e-05,0.0,0.0,0.0,0.0015754851778218065,0.038599386856634256,0.0009275583730898947,0.004177422819982062,0.002482582704446483,0.0003921662239166834,0.0017903240657065982,0.0003989865060717562,0.0006547470868869845,0.00026940114512537385,0.0,0.00025576058081522833,0.0001977881824971099,0.0,0.0,0.0002762214272804466,0.0070624021715778385,0.04341450605811562,0.053498293224390696,0.05572170520694441,0.0010332727464935224,0.0026871911690986654,0.007072632594810447,0.079306240899186,0.0008832265390819218,0.0007365904727478575,0.0007604614602906122,0.00036829523637392877,0.00026599100404783746,0.0,0.0,0.0,6.820282155072755e-05,0.0,0.000487650174087702,0.0,0.0,0.00016368677172174612,0.03355578820295796,0.021674856688821218,0.056349171165211105,0.020443795759830585,0.001977881824971099,0.0007809223067558305,0.0009139178087797492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003601108977878415,0.02254785280467053,0.054214422850673336,0.009889409124855496,0.0014424896757978878,0.00023870987542754643,0.000821843999686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001797144347861671,0.0005490327134833568,0.022817253949795904,0.17538014547661837,0.008944800046377918,0.011502405854530202,0.0006854383565848119,0.0003546546720637833,0.00033078368452102864,0.0,0.0,0.0,0.0,0.0003239634023659559,0.0007502310370580031,0.002011983235746463,0.013299550202391873,0.005664244329787923,0.14333504977100903,0.043441787186735914,0.01002581476795695,0.006107562669867652,0.000460369045467411,0.0006547470868869845,9.207380909348219e-05,0.0,0.0,0.0,0.0,0.00046718932762248374,0.000920738090934822,9.889409124855496e-05,0.00040921692930436535,0.0,0.0,0.0012890333273087508,0.0010878350037341045,0.0009241482320123584,0.000794562871065976,0.00030009241482320125,0.0001227650787913096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010324068964780685,1.7800118904794284e-05,8.900059452397142e-05,0.0003382022591910914,0.00018512123660986056,0.00011748078477164228,0.0001566410463621897,0.0006906446135060183,0.00021360142685753142,0.00019580130795273713,0.0009256061830493028,0.0,0.0,0.0,0.0,1.068007134287657e-05,0.0003132820927243794,0.00022784152198136682,0.0005162034482390342,0.00031684211650533827,3.560023780958857e-05,1.7800118904794284e-05,9.256061830493028e-05,4.9840332933424e-05,0.0002064813792956137,0.00040584271102930966,8.18805469620537e-05,3.5600237809588566e-06,0.0,0.0,0.0,4.628030915246514e-05,0.00023852159332424342,0.0002064813792956137,5.6960380495341706e-05,0.00047348316286752797,6.764045183821829e-05,2.4920166466712e-05,1.7800118904794284e-05,0.0,0.0,0.00044144294883889825,2.8480190247670853e-05,0.0003773625207816388,0.0,0.0,0.0004129627585912274,0.0007582850653442365,0.00010324068964780685,0.000398722663467392,0.0011214074910020399,0.04653307084091322,0.0007618450891251953,0.0007440449702204011,6.0520404276300564e-05,6.408042805725942e-05,9.256061830493028e-05,0.0002812418786957497,4.9840332933424e-05,8.544057074301257e-05,0.0,0.0,2.4920166466712e-05,0.000818805469620537,2.4920166466712e-05,0.0,0.0,0.00045568304396273365,0.05361039811745943,0.00230333538628038,0.001046646991601904,0.00012460083233355998,0.000573163828734376,2.8480190247670853e-05,0.0003132820927243794,0.00029904199760054395,0.0,0.0,0.0006194441378868411,0.0,0.0,0.0,0.0,0.0,0.0001637610939241074,0.00137060915566916,0.0032894619736059836,0.000993246634887521,0.0004699231390865691,0.00023852159332424342,9.9680665866848e-05,0.0005767238525153348,0.0,0.0,0.000348882330533968,7.120047561917713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0005518036860486228,0.0,0.0041972680377504925,0.0003524423543149268,0.0006230041616677999,0.002780378572928867,0.0,0.0,0.006564683852088132,9.256061830493028e-05,0.0,0.0,0.0,0.00016732111770506627,0.0,0.0,0.0,0.000494843305553281,0.0,0.00033108221162917367,0.00018512123660986056,4.9840332933424e-05,0.0,0.0,0.000544683638486705,0.00033108221162917367,0.0002563217122290377,0.0,0.0,4.272028537150628e-05,0.00569959807331513,0.0052901953385048614,0.000423642829934104,0.002171614506384903,0.0,0.0,0.00035600237809588567,0.00011392076099068341,0.0,0.0,0.0010786872056305337,0.0026806979070620194,0.002018533483803672,0.0014026493696977895,0.1368259539973727,0.03692456665610526,0.22295360933011033,0.10566862586642078,0.00709868741923196,0.0038946660163689893,4.628030915246514e-05,0.0011285275385639576,0.0006586043994773885,8.900059452397142e-05,0.0,0.0,0.0,0.00024920166466711996,0.00034532230675300913,0.000398722663467392,0.001395529322135872,0.016112667632619787,0.11380684022969273,0.10170631939821358,0.0643509898646123,0.01924548855986358,0.0011071673958782044,0.0005375635909247874,2.8480190247670853e-05,6.764045183821829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011401533506256592,0.0003562979220705185,2.850383376564148e-05,0.00027078642077359405,0.00019952683635949034,0.0,0.0,4.275575064846222e-05,2.850383376564148e-05,4.275575064846222e-05,0.0,0.0,0.0,0.0,0.0,0.0008693669298520651,0.004133055896018014,0.007810050451785765,0.021748425163184447,0.0010546418493287348,0.0005130690077815466,0.00038480175583616,8.551150129692444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015677108571102814,0.014337428384117664,0.0641763817233418,0.18390673545591882,0.003334948550580053,0.06071316592081635,0.002722116124618761,0.0003135421714220563,7.12595844141037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012826725194538664,5.700766753128296e-05,0.0041473078129008354,0.016503719750306418,0.01001909756862298,0.08935951885528604,0.029202177692899695,0.0040190405609554485,0.0016817261921728472,0.0002992902545392355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004418094233674429,0.010275632072513754,0.0138813670438674,0.05263232904825699,0.061839067354559185,0.08132143773337513,0.002066527948009007,0.0017244819428213095,0.000598580509078471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021377875324231108,0.0011544052675084798,0.030570361713650487,0.03279366074737052,0.15101331129036855,0.020194966222956988,0.000327794088304877,0.00034204600518769775,0.0007553515947894991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004703132571330844,0.0005273209246643674,0.0024940854544936294,0.008038081121910897,0.002180543283071573,0.001097397599977197,0.00011401533506256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12595844141037e-05,2.850383376564148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019329189272299953,0.0001801129000373405,0.0004305137610648626,0.00016693390735168142,0.00023722186834186307,0.00025479385858940846,0.0005271597074263624,0.00019329189272299953,0.0007775605684538845,0.001304720275880247,0.0016254090978979506,4.392997561886353e-06,0.0,0.0,0.0013574362466228832,0.0007731675708919981,0.0005666966854833396,0.0006281986513497485,0.0011992883343949743,0.00032508181957959013,0.003980055791069036,0.00045247874887429436,0.0011158213807191337,0.0008566345245678388,0.0004217277659410899,0.0013135062710040197,0.0011773233465855427,0.0009488874733674523,0.0,0.0,8.785995123772707e-05,0.001752806027192655,0.0007160586025874756,0.0014365102027368375,0.001032354427043293,0.0031409932567487424,0.0005403387001120214,0.000584268675730885,0.00045687174643618074,0.0007555955806444527,0.0004041557756935445,0.00233707470292354,0.0019065609418586773,0.004208491664287126,0.0,0.0,0.002547938585894085,0.053054231554901486,0.038113646846926,0.004516001493619171,0.0023546466931710854,0.10321787071408176,0.010912205943725701,0.0003646187976365673,0.0007687745733301117,0.0007248445977112483,0.00020207788784677225,0.0008522415270059526,0.003158565246996288,0.0011729303490236563,0.0,0.0,0.0006018406659784304,0.02624816043227096,0.10215915830166715,0.042071737650185605,0.00011421793660904518,0.009330726821446615,0.0185735936916555,0.0009005645001867024,0.0006940936147780438,0.002508401607837108,0.0007468095855206801,0.003474861071452105,0.001005996441671975,0.0006413776440354075,0.0,0.0,0.002416148659037494,0.03444988688031278,0.008570738243240275,0.0037252619324796275,0.0,0.00014496891954224965,0.00030750982933204474,0.000733630592835021,0.0026753355151887892,0.001968062907725086,0.0017264480418213368,0.004590682452171239,0.0009357084806817932,0.0010147824367957477,0.0,0.0,0.00023722186834186307,0.00026797285127506753,0.004401783557010126,0.0034045731104619236,0.001282755288070815,0.0,0.0,0.0,0.0,0.0004788367342456125,0.004876227293693852,0.002974059349397061,0.0029784523469589476,0.002152568805324313,0.0,0.0,0.018727348606321522,0.0,0.0021569618028861996,0.0032552111933577877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002776374459112175,0.002328288707799767,0.00019329189272299953,0.0,0.0,0.0019329189272299953,0.0009357084806817932,0.0010543194148527248,0.0,0.0,0.0,0.0,0.0047005073912183976,0.00026797285127506753,2.635798537131812e-05,0.0,0.0008170975465108617,0.002152568805324313,0.0011465723636523383,0.0,0.0,0.0005447316976739078,0.005798756781689987,0.00021086388297054495,0.019162255364948273,0.006387418454982758,0.015230522547059986,0.07260307070529576,0.054187624925868164,0.028919102949897864,0.031027741779603314,0.00021086388297054495,0.0006940936147780438,0.0007863465635776572,0.00025040086102752214,0.0,0.0,0.0,0.00018889889516111318,0.00039097678300788544,0.0004788367342456125,0.006413776440354076,0.018920640499044523,0.0820524084609133,0.042453928438069714,0.0073670569112834145,0.0018626309662398137,0.0018099149954971775,0.0005139807147407033,0.00023722186834186307,7.907395611395436e-05,0.0,0.0,0.0,0.00013618292441847695,4.3929975618863535e-05,6.150196586640894e-05,4.3929975618863535e-05,0.0,0.0,0.00013618292441847695,0.00011421793660904518,4.3929975618863535e-05,8.785995123772706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58949634282953e-05,4.832297318074988e-05,1.317899268565906e-05,0.0,7.4680958552068e-05,9.664594636149977e-05,0.00012739692929470423,1.317899268565906e-05,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0520231913528695e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0520231913528695e-06,0.00014524855659246887,0.00012104046382705739,0.00032680925233305496,0.00024208092765411478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018761271893193894,3.631213914811722e-05,0.00030865318275899635,0.00019366474212329182,0.0008109711076412845,0.00024208092765411478,0.00012104046382705739,0.0,3.0260115956764347e-05,2.4208092765411478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003631213914811722,0.0005144219712649939,0.0007080867133882858,0.0004539017393514652,0.00036917341467252503,0.000278393066802232,0.0002541849740368205,0.00030865318275899635,3.0260115956764347e-05,1.815606957405861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005930982727525812,0.00034496532190711357,0.0018337630269799194,0.001337497125288984,0.0013738092644371013,0.0005870462495612283,0.0013496011716716899,0.0006717745742401685,0.0,0.00020576878850599756,0.00014524855659246887,3.0260115956764347e-05,0.0,0.0,0.0,2.4208092765411478e-05,0.0005930982727525812,3.631213914811722e-05,0.006003607005822046,0.024516745948170472,0.0015977341225171574,0.00041758960020334796,0.002408705230158442,0.0021968844184610914,0.00038127746105523074,1.815606957405861e-05,9.683237106164591e-05,0.0,0.0,0.0,0.0,0.0,0.007450040548555382,0.0021424162097389158,0.0023300289286708547,0.0013677572412457485,0.0,0.0015372138906036288,0.0,0.0011377803599743395,0.0069598266700558,0.0014585375891160415,1.2104046382705739e-05,4.8416185530822956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00438771681373083,0.008612029001295133,0.009416948085745065,0.015117953931999467,0.0002178728348887033,0.0009078034787029304,0.04142004672161904,0.001252768800610044,0.00022997688127140902,0.0,0.0,0.0,0.0,0.0,0.0,0.0001573526029751746,0.02503721994262682,0.13776220390476537,0.14734255661667695,0.02311267656777661,0.07260007020346902,0.0007141387365796385,0.006748005858358449,0.00029049711318493773,0.0003933815074379365,9.078034787029305e-05,0.0,0.0,0.0,0.0,0.0,0.003001803502911023,0.13972911144195505,0.08527905878935328,0.16975925051744797,0.012219034823341444,0.0034980694046019586,0.008218647493857197,0.0005870462495612283,0.00014524855659246887,0.0,1.2104046382705739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016037861457085104,8.472832467894017e-05,4.236416233947008e-05,0.0006112543423266398,0.0007928150380672259,0.00046600578573417095,0.0006233583887093455,0.00016340462616652748,4.236416233947008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
